timestamp,value,volume
2023-11-11,15.23,13565883.0
2023-11-10,15.23,13565883.0
2023-11-09,15.2,20897200.0
2023-11-08,14.96,19372124.0
2023-11-07,15.43,19535225.0
2023-11-06,15.71,13426296.0
2023-11-05,15.68,13855654.0
2023-11-04,15.68,13855654.0
2023-11-03,15.68,13855654.0
2023-11-02,15.68,12139094.0
2023-11-01,15.33,16234494.0
2023-10-31,15.0,17683104.0
2023-10-30,15.11,20249156.0
2023-10-29,15.33,17764597.0
2023-10-28,15.33,17764597.0
2023-10-27,15.33,17764597.0
2023-10-26,15.46,14446658.0
2023-10-25,15.6,12797333.0
2023-10-24,15.55,20066833.0
2023-10-23,15.35,36776685.0
2023-10-22,16.21,18686018.0
2023-10-21,16.21,18686018.0
2023-10-20,16.21,18686018.0
2023-10-19,16.36,20131340.0
2023-10-18,16.52,29855133.0
2023-10-17,16.16,22529069.0
2023-10-16,15.79,22530541.0
2023-10-15,15.44,25403804.0
2023-10-14,15.44,25403804.0
2023-10-13,15.44,25403804.0
2023-10-12,15.02,19855705.0
2023-10-11,15.07,14184178.0
2023-10-10,15.08,18924784.0
2023-10-09,14.71,17638929.0
2023-10-08,14.09,27402283.0
2023-10-07,14.09,27402283.0
2023-10-06,14.09,27402283.0
2023-10-05,13.78,13356919.0
2023-10-04,13.86,21140399.0
2023-10-03,14.3,20817735.0
2023-10-02,14.68,17701471.0
2023-10-01,14.99,16903971.0
2023-09-30,14.99,16903971.0
2023-09-29,14.99,16903971.0
2023-09-28,14.84,16015093.0
2023-09-27,14.94,21724096.0
2023-09-26,14.66,16180376.0
2023-09-25,15.04,9710141.0
2023-09-24,15.08,8990663.0
2023-09-23,15.08,8990663.0
2023-09-22,15.08,8990663.0
2023-09-21,14.98,18102230.0
2023-09-20,15.33,16380065.0
2023-09-19,15.28,28990347.0
2023-09-18,15.39,14585282.0
2023-09-17,15.2,15994389.0
2023-09-16,15.2,15994389.0
2023-09-15,15.2,15994389.0
2023-09-14,15.37,25285175.0
2023-09-13,14.81,13699682.0
2023-09-12,14.82,10487865.0
2023-09-11,14.74,21736975.0
2023-09-10,14.68,21017108.0
2023-09-09,14.68,21017108.0
2023-09-08,14.68,21017108.0
2023-09-07,14.56,13367884.0
2023-09-06,14.93,28217428.0
2023-09-05,14.8,35648004.0
2023-09-04,14.49,25533659.0
2023-09-03,14.49,25533659.0
2023-09-02,14.49,25533659.0
2023-09-01,14.49,25533659.0
2023-08-31,14.05,26393302.0
2023-08-30,14.54,11264058.0
2023-08-29,14.58,16231412.0
